movie_id,title,year,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_norm
642,"Grifters, The (1990)",1990.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.8947368421052632
643,The Innocent (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9473684210526315
644,"Thin Blue Line, The (1988)",1988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.868421052631579
645,Paris Is Burning (1990),1990.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8947368421052632
646,Once Upon a Time in the West (1969),1969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618421052631579
647,Ran (1985),1985.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8289473684210527
648,"Quiet Man, The (1952)",1952.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.39473684210526316
649,Once Upon a Time in America (1984),1984.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.8157894736842105
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1957.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4605263157894737
651,Glory (1989),1989.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.881578947368421
652,Rosencrantz and Guildenstern Are Dead (1990),1990.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8947368421052632
653,Touch of Evil (1958),1958.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.47368421052631576
654,Chinatown (1974),1974.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.6842105263157895
655,Stand by Me (1986),1986.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8421052631578947
656,M (1931),1931.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.11842105263157894
657,"Manchurian Candidate, The (1962)",1962.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5263157894736842
658,Pump Up the Volume (1990),1990.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8947368421052632
659,Arsenic and Old Lace (1944),1944.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.2894736842105263
660,Fried Green Tomatoes (1991),1991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9078947368421053
661,High Noon (1952),1952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39473684210526316
662,Somewhere in Time (1980),1980.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7631578947368421
663,Being There (1979),1979.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
664,"Paris, Texas (1984)",1984.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8157894736842105
665,Alien 3 (1992),1992.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9210526315789473
666,Blood For Dracula (Andy Warhol's Dracula) (1974),1974.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6842105263157895
667,Audrey Rose (1977),1977.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7236842105263158
668,Blood Beach (1981),1981.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7763157894736842
669,Body Parts (1991),1991.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9078947368421053
670,Body Snatchers (1993),1993.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9342105263157895
671,Bride of Frankenstein (1935),1935.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17105263157894737
672,Candyman (1992),1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9210526315789473
673,Cape Fear (1962),1962.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5263157894736842
674,Cat People (1982),1982.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7894736842105263
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
676,"Crucible, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
677,Fire on the Mountain (1996),1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
678,Volcano (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9868421052631579
679,Conan the Barbarian (1981),1981.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7763157894736842
680,Kull the Conqueror (1997),1997.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
681,Wishmaster (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9868421052631579
682,I Know What You Did Last Summer (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.9868421052631579
683,Rocket Man (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
684,In the Line of Fire (1993),1993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9342105263157895
685,Executive Decision (1996),1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
686,"Perfect World, A (1993)",1993.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
687,McHale's Navy (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9868421052631579
688,Leave It to Beaver (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
689,"Jackal, The (1997)",1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
690,Seven Years in Tibet (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9868421052631579
691,Dark City (1998),1998.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.0
692,"American President, The (1995)",1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
693,Casino (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
694,Persuasion (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
695,Kicking and Screaming (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
696,City Hall (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
697,"Basketball Diaries, The (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
698,"Browning Version, The (1994)",1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
699,Little Women (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
700,Miami Rhapsody (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
702,Barcelona (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9473684210526315
703,Widows' Peak (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
704,"House of the Spirits, The (1993)",1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9342105263157895
705,Singin' in the Rain (1952),1952.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.39473684210526316
706,Bad Moon (1996),1996.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9736842105263158
707,Enchanted April (1991),1991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9078947368421053
708,"Sex, Lies, and Videotape (1989)",1989.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.881578947368421
709,Strictly Ballroom (1992),1992.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9210526315789473
710,Better Off Dead... (1985),1985.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8289473684210527
711,"Substance of Fire, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
712,Tin Men (1987),1987.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8552631578947368
713,Othello (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
714,Carrington (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
715,To Die For (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
716,Home for the Holidays (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
717,"Juror, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
718,In the Bleak Midwinter (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
719,Canadian Bacon (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9473684210526315
720,First Knight (1995),1995.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
721,Mallrats (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
722,Nine Months (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
723,Boys on the Side (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
724,Circle of Friends (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
725,Exit to Eden (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
726,Fluke (1995),1995.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
727,Immortal Beloved (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9473684210526315
728,Junior (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9473684210526315
729,Nell (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
730,"Queen Margot (Reine Margot, La) (1994)",1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9473684210526315
731,"Corrina, Corrina (1994)",1994.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.9473684210526315
732,Dave (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9342105263157895
733,Go Fish (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9473684210526315
734,Made in America (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
735,Philadelphia (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
736,Shadowlands (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9342105263157895
737,Sirens (1994),1994.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
738,Threesome (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9473684210526315
739,Pretty Woman (1990),1990.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8947368421052632
740,Jane Eyre (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9736842105263158
741,"Last Supper, The (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9605263157894737
742,Ransom (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
743,"Crow: City of Angels, The (1996)",1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
744,Michael Collins (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9736842105263158
745,"Ruling Class, The (1972)",1972.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6578947368421053
746,Real Genius (1985),1985.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8289473684210527
747,Benny & Joon (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9342105263157895
748,"Saint, The (1997)",1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9868421052631579
749,"MatchMaker, The (1997)",1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
750,Amistad (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
751,Tomorrow Never Dies (1997),1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9868421052631579
752,"Replacement Killers, The (1998)",1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
753,Burnt By the Sun (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
754,Red Corner (1997),1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
755,Jumanji (1995),1995.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9605263157894737
756,Father of the Bride Part II (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
757,Across the Sea of Time (1995),1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
758,Lawnmower Man 2: Beyond Cyberspace (1996),1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9736842105263158
759,Fair Game (1995),1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
760,Screamers (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9605263157894737
761,Nick of Time (1995),1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9605263157894737
762,Beautiful Girls (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
763,Happy Gilmore (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
764,If Lucy Fell (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9736842105263158
765,Boomerang (1992),1992.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9210526315789473
766,Man of the Year (1995),1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
767,"Addiction, The (1995)",1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
768,Casper (1995),1995.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
769,Congo (1995),1995.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9605263157894737
770,Devil in a Blue Dress (1995),1995.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9605263157894737
771,Johnny Mnemonic (1995),1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9605263157894737
772,Kids (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
773,Mute Witness (1994),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9473684210526315
774,"Prophecy, The (1995)",1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
775,Something to Talk About (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
776,Three Wishes (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
777,Castle Freak (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
778,Don Juan DeMarco (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
779,Drop Zone (1994),1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
780,Dumb & Dumber (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
781,French Kiss (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
782,Little Odessa (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
783,Milk Money (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9473684210526315
784,Beyond Bedlam (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9342105263157895
785,Only You (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9473684210526315
786,"Perez Family, The (1995)",1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
787,Roommates (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
788,Relative Fear (1994),1994.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9473684210526315
789,Swimming with Sharks (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
790,Tommy Boy (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
791,"Baby-Sitters Club, The (1995)",1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
792,Bullets Over Broadway (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
793,Crooklyn (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
794,It Could Happen to You (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9473684210526315
795,Richie Rich (1994),1994.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
796,Speechless (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9473684210526315
797,Timecop (1994),1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9473684210526315
798,Bad Company (1995),1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
799,Boys Life (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
800,In the Mouth of Madness (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9605263157894737
801,"Air Up There, The (1994)",1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
802,Hard Target (1993),1993.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9342105263157895
803,Heaven & Earth (1993),1993.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9342105263157895
804,Jimmy Hollywood (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
805,Manhattan Murder Mystery (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9342105263157895
806,Menace II Society (1993),1993.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
807,Poetic Justice (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
808,"Program, The (1993)",1993.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
809,Rising Sun (1993),1993.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9342105263157895
810,"Shadow, The (1994)",1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
811,Thirty-Two Short Films About Glenn Gould (1993),1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
812,Andre (1994),1994.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
813,"Celluloid Closet, The (1995)",1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
814,"Great Day in Harlem, A (1994)",1994.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
815,One Fine Day (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9736842105263158
816,Candyman: Farewell to the Flesh (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
817,Frisk (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
818,Girl 6 (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
819,Eddie (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
820,Space Jam (1996),1996.0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9736842105263158
821,Mrs. Winterbourne (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9736842105263158
822,Faces (1968),1968.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6052631578947368
823,Mulholland Falls (1996),1996.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9736842105263158
824,"Great White Hype, The (1996)",1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
825,"Arrival, The (1996)",1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9736842105263158
826,"Phantom, The (1996)",1996.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
827,Daylight (1996),1996.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
828,Alaska (1996),1996.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
829,Fled (1996),1996.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
830,Power 98 (1995),1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9605263157894737
831,Escape from L.A. (1996),1996.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9736842105263158
832,Bogus (1996),1996.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.9736842105263158
833,Bulletproof (1996),1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
834,Halloween: The Curse of Michael Myers (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9605263157894737
835,"Gay Divorcee, The (1934)",1934.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.15789473684210525
836,Ninotchka (1939),1939.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2236842105263158
837,Meet John Doe (1941),1941.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25
838,In the Line of Duty 2 (1987),1987.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8552631578947368
839,Loch Ness (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9605263157894737
840,Last Man Standing (1996),1996.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
841,"Glimmer Man, The (1996)",1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
842,Pollyanna (1960),1960.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5
843,"Shaggy Dog, The (1959)",1959.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4868421052631579
844,Freeway (1996),1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
845,That Thing You Do! (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
846,To Gillian on Her 37th Birthday (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9736842105263158
847,Looking for Richard (1996),1996.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
848,"Murder, My Sweet (1944)",1944.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2894736842105263
849,Days of Thunder (1990),1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8947368421052632
850,"Perfect Candidate, A (1996)",1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
851,Two or Three Things I Know About Her (1966),1966.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5789473684210527
852,"Bloody Child, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
853,Braindead (1992),1992.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9210526315789473
854,Bad Taste (1987),1987.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8552631578947368
855,Diva (1981),1981.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.7763157894736842
856,Night on Earth (1991),1991.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9078947368421053
857,Paris Was a Woman (1995),1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
858,Amityville: Dollhouse (1996),1996.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9736842105263158
859,April Fool's Day (1986),1986.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8421052631578947
